# epoch, train_time, train_loss, train_acc, train_prec, train_recall, train_f1, valid_time, valid_loss, valid_acc, valid_prec, valid_recall, valid_f1, 
0.000000, 711.338881, 90.477722, 0.302966, 0.654877, 0.712012, 0.682250, 12.737729, 3.901678, 0.324294, 0.703963, 0.653444, 0.677763
1.000000, 583.336258, 2.503271, 0.395093, 0.709335, 0.605179, 0.653131, 10.914660, 2.251977, 0.427163, 0.726395, 0.624234, 0.671451
2.000000, 581.899401, 1.950611, 0.435998, 0.751513, 0.539281, 0.627949, 10.422239, 2.143507, 0.465710, 0.763769, 0.640101, 0.696488
3.000000, 570.130570, 1.743336, 0.472516, 0.790225, 0.512249, 0.621574, 10.295297, 1.969182, 0.486105, 0.794309, 0.573747, 0.666248
4.000000, 578.143790, 1.613896, 0.489621, 0.810253, 0.511371, 0.627016, 10.514470, 2.375266, 0.484984, 0.789827, 0.593581, 0.677785
5.000000, 581.419428, 1.461552, 0.514062, 0.818930, 0.570602, 0.672576, 10.260685, 2.035540, 0.499776, 0.844700, 0.451136, 0.588152
6.000000, 566.163866, 1.344200, 0.532770, 0.841921, 0.546413, 0.662717, 10.381265, 2.066365, 0.533169, 0.833154, 0.558240, 0.668538
7.000000, 581.288021, 1.266268, 0.557146, 0.839724, 0.616860, 0.711242, 10.600069, 2.765753, 0.540565, 0.815789, 0.670754, 0.736196
8.000000, 581.203658, 1.301742, 0.564354, 0.837097, 0.647509, 0.730198, 10.243511, 2.382985, 0.552891, 0.818930, 0.717634, 0.764943
9.000000, 580.261942, 1.149418, 0.588731, 0.856579, 0.673248, 0.753928, 10.240890, 1.787003, 0.569700, 0.831084, 0.688424, 0.753057
10.000000, 562.960496, 1.055951, 0.612339, 0.866518, 0.700899, 0.774958, 10.252231, 2.083690, 0.582698, 0.840102, 0.716192, 0.773214
11.000000, 578.000722, 0.993445, 0.632007, 0.871595, 0.734288, 0.797071, 10.194772, 2.213915, 0.573958, 0.863660, 0.607645, 0.713378
12.000000, 578.418077, 0.972375, 0.636396, 0.879007, 0.728447, 0.796676, 10.416418, 1.530238, 0.611161, 0.858491, 0.721962, 0.784329
13.000000, 579.446613, 0.921920, 0.655455, 0.887418, 0.748398, 0.812001, 10.554396, 1.982340, 0.626401, 0.864421, 0.740353, 0.797591
14.000000, 580.891130, 0.881903, 0.673426, 0.893124, 0.765350, 0.824315, 10.597516, 2.582112, 0.634693, 0.857488, 0.768121, 0.810348
15.000000, 568.401287, 0.867588, 0.683003, 0.891951, 0.782923, 0.833888, 10.588509, 1.703406, 0.643882, 0.866587, 0.784710, 0.823618
16.000000, 581.083804, 0.869078, 0.684509, 0.894923, 0.785301, 0.836536, 10.552568, 2.330810, 0.647916, 0.862690, 0.777137, 0.817682
17.000000, 568.680786, 0.809704, 0.708502, 0.902385, 0.805561, 0.851229, 10.411576, 2.072477, 0.645675, 0.854222, 0.813559, 0.833395
18.000000, 582.620126, 0.777376, 0.720418, 0.904683, 0.814813, 0.857399, 10.550126, 2.164223, 0.671672, 0.881363, 0.793004, 0.834852
19.000000, 582.392384, 0.782063, 0.718047, 0.903870, 0.813521, 0.856319, 10.539812, 1.707904, 0.660690, 0.883593, 0.755499, 0.814541
20.000000, 582.659960, 0.831961, 0.702768, 0.893850, 0.819516, 0.855071, 10.668119, 3.518843, 0.653967, 0.857739, 0.815362, 0.836014
21.000000, 572.113157, 0.770351, 0.729739, 0.910589, 0.827993, 0.867329, 10.405588, 1.478704, 0.671896, 0.871765, 0.801659, 0.835243
22.000000, 571.989669, 0.700217, 0.752226, 0.919486, 0.842878, 0.879517, 10.615323, 1.500249, 0.683326, 0.867515, 0.835918, 0.851423
23.000000, 571.938903, 0.945666, 0.693510, 0.881234, 0.807267, 0.842631, 10.461367, 2.458528, 0.606006, 0.823974, 0.825460, 0.824716
24.000000, 574.865957, 0.994172, 0.681338, 0.886916, 0.792485, 0.837045, 10.645232, 2.290422, 0.658001, 0.875979, 0.766679, 0.817692
25.000000, 570.889726, 0.779418, 0.727849, 0.906848, 0.820653, 0.861600, 10.596146, 1.855208, 0.686239, 0.890204, 0.786513, 0.835152
26.000000, 569.895334, 0.669834, 0.764655, 0.922917, 0.850269, 0.885105, 10.465666, 2.192078, 0.704169, 0.894018, 0.803101, 0.846125
27.000000, 568.759598, 0.617804, 0.784547, 0.930339, 0.868358, 0.898281, 10.548607, 1.922970, 0.708427, 0.887636, 0.823296, 0.854256
28.000000, 573.508645, 0.568242, 0.799250, 0.935921, 0.882468, 0.908409, 10.662547, 1.995429, 0.717167, 0.898665, 0.825099, 0.860312
29.000000, 577.606842, 0.535450, 0.811263, 0.940521, 0.890014, 0.914571, 10.600878, 2.126882, 0.728597, 0.902084, 0.827263, 0.863055
30.000000, 572.399174, 0.540016, 0.812832, 0.941687, 0.891410, 0.915859, 10.668671, 2.273140, 0.707082, 0.897053, 0.801298, 0.846476
31.000000, 576.289876, 0.556363, 0.805369, 0.935729, 0.890945, 0.912788, 10.589170, 2.415537, 0.725684, 0.887486, 0.861882, 0.874497
32.000000, 572.758380, 0.508722, 0.824749, 0.944986, 0.901127, 0.922536, 10.627999, 1.814764, 0.737338, 0.898197, 0.862243, 0.879853
33.000000, 575.617000, 0.512753, 0.822282, 0.941966, 0.903504, 0.922334, 10.645321, 1.739674, 0.727476, 0.879522, 0.876668, 0.878093
34.000000, 571.065259, 0.870980, 0.745467, 0.906823, 0.845565, 0.875124, 10.641508, 3.295346, 0.649485, 0.833160, 0.864407, 0.848496
35.000000, 572.633614, 0.992720, 0.705490, 0.891075, 0.830835, 0.859902, 10.531456, 1.619790, 0.671896, 0.867176, 0.819329, 0.842574
36.000000, 572.798225, 0.841694, 0.722692, 0.898401, 0.842309, 0.869452, 10.636908, 2.390890, 0.692290, 0.855189, 0.879553, 0.867200
37.000000, 571.477219, 0.759126, 0.743577, 0.907023, 0.855127, 0.880311, 10.605583, 2.029325, 0.657777, 0.878435, 0.760909, 0.815459
38.000000, 580.323496, 0.707964, 0.750112, 0.912083, 0.857918, 0.884172, 10.837477, 2.196935, 0.709547, 0.888760, 0.829787, 0.858262
39.000000, 569.200020, 0.649181, 0.772151, 0.918321, 0.875129, 0.896205, 10.327102, 1.988294, 0.723891, 0.891708, 0.849261, 0.869967
40.000000, 568.616817, 0.523445, 0.815940, 0.937453, 0.900920, 0.918823, 10.410325, 3.006821, 0.720305, 0.879716, 0.849261, 0.864220
41.000000, 569.520625, 0.491323, 0.828753, 0.941458, 0.905158, 0.922951, 10.340853, 2.057037, 0.740475, 0.903454, 0.830148, 0.865251
42.000000, 566.892954, 0.424799, 0.852713, 0.952628, 0.919837, 0.935945, 10.261231, 1.824542, 0.751905, 0.906492, 0.846015, 0.875210
43.000000, 578.870079, 0.384413, 0.867288, 0.958591, 0.929657, 0.943902, 10.537737, 1.993013, 0.757284, 0.908292, 0.857194, 0.882004
44.000000, 570.350445, 0.357388, 0.878564, 0.962831, 0.937203, 0.949844, 10.114815, 2.003109, 0.767593, 0.916796, 0.854309, 0.884450
45.000000, 567.965752, 0.332072, 0.889519, 0.966418, 0.942991, 0.954561, 10.259462, 2.171051, 0.765352, 0.910975, 0.856113, 0.882692
46.000000, 566.779130, 0.320103, 0.893171, 0.968206, 0.945938, 0.956942, 10.322302, 2.223294, 0.761990, 0.914786, 0.847818, 0.880030
47.000000, 569.626541, 0.368423, 0.877346, 0.960727, 0.936893, 0.948660, 10.235814, 1.667352, 0.755939, 0.901272, 0.869095, 0.884891
48.000000, 592.872585, 0.511387, 0.835063, 0.943128, 0.921387, 0.932131, 12.084083, 1.504250, 0.718512, 0.899600, 0.811035, 0.853025
49.000000, 620.147609, 0.518998, 0.829810, 0.941427, 0.914617, 0.927828, 12.047219, 1.713278, 0.735321, 0.912003, 0.811035, 0.858561
50.000000, 628.981040, 0.397093, 0.865879, 0.956406, 0.932086, 0.944090, 12.283085, 2.076749, 0.765352, 0.913143, 0.864407, 0.888107
51.000000, 628.700948, 0.360306, 0.878211, 0.960461, 0.942888, 0.951594, 12.223069, 2.182266, 0.759077, 0.923742, 0.847458, 0.883957
52.000000, 620.483554, 0.353189, 0.882376, 0.963018, 0.943457, 0.953137, 12.425901, 2.190741, 0.757508, 0.903142, 0.880995, 0.891931
53.000000, 629.988710, 0.420641, 0.867608, 0.957172, 0.935652, 0.946290, 12.314621, 2.344328, 0.761990, 0.896350, 0.885683, 0.890985
54.000000, 615.753585, 0.345726, 0.886508, 0.963439, 0.945214, 0.954239, 12.781130, 1.893133, 0.773196, 0.895736, 0.901551, 0.898634
55.000000, 619.741970, 0.295834, 0.903453, 0.970531, 0.953225, 0.961800, 12.332528, 2.279106, 0.774765, 0.905336, 0.893256, 0.899256
56.000000, 628.328636, 0.271147, 0.912871, 0.974140, 0.959841, 0.966937, 12.371076, 1.989173, 0.785298, 0.910760, 0.894338, 0.902474
57.000000, 620.628747, 0.283222, 0.906785, 0.970918, 0.954207, 0.962490, 12.601534, 2.121973, 0.776558, 0.904640, 0.892896, 0.898730
58.000000, 616.421005, 0.272613, 0.909796, 0.970197, 0.957360, 0.963736, 12.851798, 1.915334, 0.780143, 0.912978, 0.870177, 0.891064
59.000000, 620.516127, 0.256928, 0.914761, 0.972728, 0.958600, 0.965612, 12.367462, 2.089283, 0.785074, 0.900572, 0.908042, 0.904292
60.000000, 621.727825, 0.269796, 0.918156, 0.972198, 0.961495, 0.966817, 12.682105, 2.465678, 0.724563, 0.845415, 0.921024, 0.881602
61.000000, 635.797267, 0.940758, 0.743257, 0.898398, 0.861019, 0.879312, 13.722624, 2.803216, 0.680861, 0.856528, 0.861161, 0.858838
62.000000, 625.648178, 0.843949, 0.743674, 0.900090, 0.876318, 0.888045, 12.601354, 2.342946, 0.699910, 0.896088, 0.768121, 0.827185
63.000000, 622.845172, 0.584360, 0.812160, 0.931066, 0.901230, 0.915905, 12.923034, 2.580766, 0.756163, 0.889408, 0.893256, 0.891328
64.000000, 634.731969, 0.722429, 0.807163, 0.928709, 0.894821, 0.911450, 12.810753, 3.261647, 0.458091, 0.794187, 0.482871, 0.600583
65.000000, 635.864880, 2.971283, 0.435262, 0.755927, 0.563624, 0.645763, 12.860055, 2.462942, 0.474227, 0.745978, 0.719077, 0.732281
