# epoch, train_time, train_loss, train_acc, train_prec, train_recall, train_f1, train_auc, valid_time, valid_loss, valid_acc, valid_prec, valid_recall, valid_f1, valid_auc, 
0.000000, 2.578385, 1.666057, 0.685237, 0.711246, 0.928571, 0.805508, 0.520360, 0.591804, 0.150561, 0.846154, 0.836735, 1.000000, 0.911111, 0.636364
1.000000, 1.172377, 0.570757, 0.871866, 0.867857, 0.964286, 0.913534, 0.809246, 0.363434, 0.692226, 0.326923, 1.000000, 0.146341, 0.255319, 0.573171
2.000000, 1.099219, 0.213904, 0.451253, 0.966102, 0.226190, 0.366559, 0.603749, 0.374935, 0.167431, 0.826923, 0.847826, 0.951219, 0.896552, 0.657428
3.000000, 1.168879, 0.104059, 0.857939, 0.857651, 0.956349, 0.904315, 0.791259, 0.375015, 0.135160, 0.846154, 0.836735, 1.000000, 0.911111, 0.636364
4.000000, 1.184528, 0.083198, 0.846797, 0.833898, 0.976190, 0.899452, 0.759123, 0.360372, 0.130038, 0.865385, 0.886364, 0.951219, 0.917647, 0.748337
5.000000, 1.190151, 0.068604, 0.855153, 0.857143, 0.952381, 0.902256, 0.789275, 0.363160, 0.152972, 0.826923, 0.921053, 0.853659, 0.886076, 0.790466
6.000000, 1.210420, 0.067897, 0.863510, 0.907631, 0.896825, 0.902196, 0.840936, 0.355295, 0.154378, 0.826923, 0.921053, 0.853659, 0.886076, 0.790466
7.000000, 1.311508, 0.066339, 0.860724, 0.910569, 0.888889, 0.899598, 0.841641, 0.379155, 0.130787, 0.865385, 0.925000, 0.902439, 0.913580, 0.814856
8.000000, 1.243258, 0.060902, 0.874652, 0.899614, 0.924603, 0.911937, 0.840806, 0.339983, 0.116742, 0.865385, 0.886364, 0.951219, 0.917647, 0.748337
9.000000, 1.269679, 0.057495, 0.883008, 0.886029, 0.956349, 0.919847, 0.833315, 0.354530, 0.112311, 0.846154, 0.883721, 0.926829, 0.904762, 0.736142
10.000000, 1.196705, 0.052983, 0.902507, 0.909434, 0.956349, 0.932302, 0.866025, 0.357166, 0.114915, 0.884615, 0.926829, 0.926829, 0.926829, 0.827051
11.000000, 1.228262, 0.050214, 0.910864, 0.926357, 0.948413, 0.937255, 0.885421, 0.365765, 0.104727, 0.903846, 0.909091, 0.975610, 0.941176, 0.805987
12.000000, 1.211620, 0.046423, 0.910864, 0.916667, 0.960317, 0.937984, 0.877355, 0.373890, 0.101859, 0.923077, 0.911111, 1.000000, 0.953488, 0.818182
