# epoch, train_time, train_loss_average, train_loss_median, train_loss_range, valid_time, valid_loss, valid_loss_median, valid_loss_range, 
0.000000, 5.796645, 0.325216, 0.351958, 0.484238, 0.618817, 1.000000, 1.000000, 0.000000
1.000000, 5.016833, 0.191721, 0.172054, 0.438450, 0.565057, 1.000000, 1.000000, 0.000000
2.000000, 5.290338, 0.125207, 0.115103, 0.252947, 1.097258, 1.000000, 1.000000, 0.000000
3.000000, 6.172961, 0.156448, 0.117882, 0.365788, 0.470066, 1.000000, 1.000000, 0.000000
4.000000, 5.647403, 0.092857, 0.100540, 0.172632, 0.496854, 1.000000, 1.000000, 0.000000
# test, 1.2818732261657715, 1.0, 1.0, 0.0, 
